"原","NGUYÊN","はら","ゲン","","1026200","海原:Đại dương,biển sâu,đáy biển <br>原っぱ:cánh đồng rộng, thẳng cánh cò bay <br>原案:kế hoạch ban đầu,bản thảo,dự thảo <br>原因:nguyên nhân","N2","1",",jlptkanji2,lesson19,",""
"険","HiỂM","けわ.しい","ケン","","1173200","火災保険:bảo hiểm hỏa hoạn <br>危険:sự nguy hiểm,mối nguy hiểm <br>健康保険:bảo hiểm sức khoẻ <br>険しい:khắt khe,gay gắt,nghiêm khắc <br>険悪:khắt khe,gay gắt,nghiêm khắc,nghiệt ngã,đáng sợ","N2","2",",jlptkanji2,lesson19,",""
"軒","HIÊN","のき","ケン","","10218200","軒:mái chìa <br>軒先:mái hiên (nhà) <br>軒並:dãy nhà sát nhau,nhà liền tường liền mái với nhau,nhà cửa san sát","N2","3",",jlptkanji2,lesson19,",""
"賢","HIỀN","かしこ.い","ケン","","1664200","賢い:thông minh,khôn ngoan,khôn,khôn khéo <br>賢者:vương giả <br>賢人:người thông thái,người khôn ngoan,nhà thông thái <br>賢母:người mẹ thông minh,mẹ giỏi <br>賢明:hiền minh,sáng suốt,khôn ngoan,cao tay,thông minh,sáng suốt,khéo léo","N2","4",",jlptkanji2,lesson19,",""
"肩","KHIÊN","かた","ケン","","08201200","肩:vai,bờ vai <br>肩こり:mỏi vai,đau vai","N2","5",",jlptkanji2,lesson19,",""
"権","QUYỀN","おもり, かり, はか.る","ケン, ゴン","","1549200","越権:sự vượt quyền <br>棄権:sự bỏ quyền,bỏ quyền,không thực thi quyền,bỏ phiếu trắng <br>拒否権:quyền phủ quyết,quyền phủ nhận,quyền từ chối","N2","6",",jlptkanji2,lesson19,",""
"検","KIỂM","しら.べる","ケン","","12115200","検疫:kiểm dịch,sự kiểm dịch <br>検閲:sự kiểm duyệt,sự duyệt,sự thẩm tra,sự phân tích tâm lý,sự kiểm tra tâm lý <br>検挙:sự bắt giữ,bắt giữ,bắt","N2","7",",jlptkanji2,lesson19,",""
"券","KHÓAN","","ケン","","0821200","回数券:cuốn sổ vé,tập vé,tập sổ vé <br>株券:cổ phiếu,chứng nhận cổ phiếu <br>券:vé,phiếu","N2","8",",jlptkanji2,lesson19,",""
"健","KIỆN","すこ.やか","ケン","","1104200","穏健:ôn hoà,không quá khích,điều độ,điềm đạm,điềm tĩnh <br>健やか:khoẻ mạnh,chắc khoẻ,mạnh mẽ,cường tráng,lành mạnh <br>健康:sức khoẻ,tình trạng sức khoẻ","N2","9",",jlptkanji2,lesson19,",""
"件","KIỆN","くだん","ケン","","0614200","案件:phương án <br>件:vụ,trường hợp,vấn đề,việc","N2","10",",jlptkanji2,lesson19,",""
"血","HUYẾT","ち","ケツ","","06129200","血:máu <br>血圧:huyết dịch <br>血液:máu <br>血液型:nhóm máu","N2","1",",jlptkanji2,lesson20,",""
"結","KẾT","むす.ぶ, ゆ.う, ゆ.わえる","ケツ, ケチ","","12181200","完結:sự kết thúc,kết thúc <br>結び:sự liên kết,sự kết thúc","N2","2",",jlptkanji2,lesson20,",""
"決","QUYẾT","き.める, -ぎ.め, き.まる, さ.く","ケツ","","07136200","意思決定:ra quyết đinh [decision making] <br>可決:sự chấp nhận,sự phê chuẩn,sự tán thành <br>解決:giải quyết <br>議決:sự nghị quyết,sự biểu quyết,nghị quyết,biểu quyết <br>決して:quyết...không,dù thế nào cũng không...,không khi nào,không bao giờ","N2","3",",jlptkanji2,lesson20,",""
"欠","KHUYẾT","か.ける, か.く","ケツ, ケン","","0462200","欠員:dự khuyết <br>欠陥:khuyết tật <br>欠航:sự đình chỉ,sự hủy bỏ(dịch vụ)","N2","4",",jlptkanji2,lesson20,",""
"劇","KỊCH","","ゲキ","","1505200","演劇:vở kịch <br>歌劇:nhà hát,nhạc kịch <br>楽劇:nhạc kịch,ô pê ra <br>活劇:kịch nói","N2","5",",jlptkanji2,lesson20,",""
"迎","NGHINH, NGHÊNH","むか.える","ゲイ","","0793200","歓迎:sự hoan nghênh,sự nghênh đón nhiệt tình,tiếp đón,chào mừng <br>迎え:việc tiếp đón,người tiếp đón <br>迎える:rước <br>迎え撃つ:đón đánh","N2","6",",jlptkanji2,lesson20,",""
"芸","NGHỆ","う.える, のり, わざ","ゲイ, ウン","","0788200","園芸:nghệ thuật cây cảnh,nghệ thuật làm vườn <br>演芸:nghệ thuật diễn xuất","N2","7",",jlptkanji2,lesson20,",""
"警","CẢNH","いまし.める","ケイ","","1912200","警戒:sự cảnh báo,sự cảnh giới,sự cảnh giác,cảnh báo,cảnh giới,cảnh giác <br>警官:cánh sát <br>警告:sự cảnh cáo,sự khuyến cáo,sự khuyên răn,sự răn đe","N2","8",",jlptkanji2,lesson20,",""
"経","KINH","へ.る, た.つ, たていと, はか.る, のり","ケイ, キョウ","","11180200","経つ:đã,đã qua,trải qua,trôi qua <br>経る:kinh qua,trải qua <br>経営:kinh doanh","N2","9",",jlptkanji2,lesson20,",""
"景","CẢNH","","ケイ","","12101200","遠景:viễn cảnh <br>景気:tình hình,tình trạng,tình hình kinh tế <br>景勝:thắng cảnh,cảnh đẹp","N2","10",",jlptkanji2,lesson20,",""
"敬","KÍNH","うやま.う","ケイ, キョウ","","1296200","敬意:khả kính <br>敬語:kính ngữ","N2","1",",jlptkanji2,lesson21,",""
"恵","HUỆ","めぐ.む, めぐ.み","ケイ, エ","","1093200","恩恵:ơn huệ <br>最恵国:tối huệ quốc [most favoured nation]","N2","2",",jlptkanji2,lesson21,",""
"形","HÌNH","かた, -がた, かたち, なり","ケイ, ギョウ","","0784200","球形:hình cầu","N2","3",",jlptkanji2,lesson21,",""
"型","HÌNH","かた, -がた","ケイ","","0931200","型:khuôn,kiểu,mẫu,nhóm,hình <br>血液型:nhóm máu <br>原型:nguyên hình","N2","4",",jlptkanji2,lesson21,",""
"傾","KHUYNH","かたむ.く, かたむ.ける, かたぶ.く, かた.げる, かし.げる","ケイ","","1301200","右傾:khuynh hữu <br>傾き:lệch <br>傾向:lệch lạc <br>傾斜:sự nghiêng,sự dốc [inclination]","N2","5",",jlptkanji2,lesson21,",""
"係","HỆ","かか.る, かかり, -がかり, かか.わる","ケイ","","0904200","関係:liên quan <br>関係者:đương sự <br>係数:hệ số [coefficient] <br>係争:sự tranh cãi,sự tranh chấp","N2","6",",jlptkanji2,lesson21,",""
"軍","QUÂN","","グン","","09201200","援軍:sự tăng viện,sự cứu viện,sự tiếp viện,quân tiếp viện <br>海軍:hải quân <br>救世軍:đội quân cứu trợ <br>空軍:không quân","N2","7",",jlptkanji2,lesson21,",""
"群","QUẦN","む.れる, む.れ, むら, むら.がる","グン","","13117200","魚群:đàn cá <br>群:quận <br>群がる:kết thành đàn, tập hợp lạI <br>群れ:tốp,nhóm,bầy đàn","N2","8",",jlptkanji2,lesson21,",""
"訓","HUẤN","おし.える, よ.む, くん.ずる","クン, キン","","10210200","遺訓:di huấn <br>音訓:cách đọc chữ Hán,âm ON và âm KUN của chữ Hán trong tiếng Nhật <br>教訓:lời giáo huấn,bài học <br>訓戒:sự cảnh báo không nên làm gì","N2","9",",jlptkanji2,lesson21,",""
"君","QUÂN","きみ, -ぎみ","クン","","0745200","君主:vương giả <br>君臨:sự làm vua chúa,sự trị vì,làm vua,trị vì <br>諸君:Kính thưa quý ông!,Kính thưa quý bà, quý ông, quý bà","N2","10",",jlptkanji2,lesson21,",""
"靴","NGOA","くつ","カ","","13169200","革靴:giày da <br>靴:giày,dép,guốc <br>靴屋:cửa hàng giày dép,nhà sản xuất giày dép <br>靴下:tất,tất chân,vớ","N2","1",",jlptkanji2,lesson22,",""
"掘","QUẬT","ほ.る","クツ","","1196200","掘削工具: công cụ đào [excavating (mining) tools]<br>採掘: khai mỏ<br>発掘: sự khai thác,sự khai quật","N2","2",",jlptkanji2,lesson22,",""
"隅","NGU","すみ","グウ","","1272200","隅:góc,xó,xó xỉnh <br>四隅:bốn góc <br>片隅:góc,góc khuất <br>一隅:mọi ngóc ngách,xó xỉnh,góc","N2","3",",jlptkanji2,lesson22,",""
"偶","NGẪU","たま","グウ","","1103200","偶数:số chẵn <br>偶然:sự tình cờ,sự ngẫu nhiên,tình cờ,ngẫu nhiên <br>偶像:tượng,tượng phật,thần tượng,biểu tượng <br>偶発:sự bột phát,sự bùng phát bất ngờ,bột phát,bùng phát bất ngờ,sự tự phát,tự phát","N2","4",",jlptkanji2,lesson22,",""
"具","CỤ","そな.える, つぶさ.に","グ","","0818200","雨具:đồ đi mưa <br>家具:đồ gỗ,đồ đạc trong nhà <br>玩具:đồ chơi <br>器具:vũ khí","N2","5",",jlptkanji2,lesson22,",""
"苦","KHỔ","くる.しい, -ぐる.しい, くる.しむ, くる.しめる, にが.い, にが.る","ク","","0894200","ご苦労様:cám ơn rất nhiều về... <br>苦い:đắng <br>苦しい:lam lũ","N2","6",",jlptkanji2,lesson22,",""
"禁","CẤM","","キン","","13101200","解禁:sự hủy bỏ lệnh cấm <br>監禁:sự giam,sự cấm,cầm tù,giam cầm <br>禁じる:cấm chỉ,ngăn cấm,cấm,nghiêm cấm <br>禁ずる:huý <br>禁煙:cấm hút thuốc","N2","7",",jlptkanji2,lesson22,",""
"均","QUÂN","なら.す","キン","","0757200","均一:toàn bộ như nhau,quân nhất,toàn bộ đều nhau,giống nhau,đồng đều,thống nhất <br>均衡:cán cân,sự cân bằng,cân bằng <br>均質:đồng nhất,đồng đều,thuần nhất,bình bình <br>均斉:sự cân xứng,sự cân chỉnh <br>均等:cân đối,cân bằng,đều,đồng đều,công bằng","N2","8",",jlptkanji2,lesson22,",""
"勤","CẦN","つと.める, -づと.め, つと.まる, いそ.しむ","キン, ゴン","","1210200","勤め先:nơi làm việc,nơi công tác,cơ quan <br>勤勉:cân mẫn","N2","9",",jlptkanji2,lesson22,",""
"玉","NGỌC","たま, たま-, -だま","ギョク","","0587200","悪玉:bất lợi,có hại <br>玉:con Tướng (cờ tướng),quân Vua (cờ vua),đồng xu <br>玉砕:sự hy sinh oanh liệt,hy sinh oanh liệt,hy sinh anh dũng","N2","10",",jlptkanji2,lesson22,",""
"極","CỰC","きわ.める, きわ.まる, きわ.まり, きわ.み, き.める, -ぎ.め, き.まる","キョク, ゴク","","12114200","極:rất,vô cùng,cực,cực kỳ <br>極み:sự cực hạn,bước đường cùng,sự bất hạnh tột độ,tận cùng,tột độ,tột cùng","N2","1",",jlptkanji2,lesson23,",""
"曲","KHÚC","ま.がる, ま.げる","キョク","","0692200","歌曲:giai điệu,ca khúc,bài hát <br>歌謡曲:bài hát được ưa thích,bài hát phổ thông","N2","2",",jlptkanji2,lesson23,",""
"局","CỤC","つぼね","キョク","","0774200","局員: nhân viên<br>局外: ngoài cuộc<br>局:cục (quản lý),đơn vị,ty","N2","3",",jlptkanji2,lesson23,",""
"胸","HUNG","むね, むな-","キョウ","","10196200","胸:ngực <br>胸襟:lòng dạ,tâm hồn,trái tim,lòng mình <br>胸像:tượng bán thân <br>胸中:trong lòng,tâm trí,nỗi niềm,nỗi lòng","N2","4",",jlptkanji2,lesson23,",""
"狭","HIỆP","せま.い, せば.める, せば.まる, さ","キョウ, コウ","","09141200","狭い:eo hẹp <br>狭まる:hẹp,thắt nhỏ dần lại,hẹp lại <br>狭める:thu hẹp lại,làm nhỏ lại,gia giảm <br>狭心症:bệnh hẹp van tim","N2","5",",jlptkanji2,lesson23,",""
"況","HUỐNG","まし.て, いわ.んや, おもむき","キョウ","","08171200","概況:cái nhìn bao quát,tình hình chung,tình trạng chung,tổng quan <br>現況:tình hình hiện tại,tình hình lúc này,hiện trạng,tình trạng hiện nay,tình trạng hiện tại,tình hình hiện nay,tình trạng","N2","6",",jlptkanji2,lesson23,",""
"橋","KIỀU","はし","キョウ","","1632200","橋:cầu <br>橋脚:trụ cầu <br>桟橋:bến tàu,bến","N2","7",",jlptkanji2,lesson23,",""
"挟","HIỆP","はさ.む, はさ.まる, わきばさ.む, さしはさ.む","キョウ, ショウ","","0988200","挟まる:kẹp,kẹt vào giữa","N2","8",",jlptkanji2,lesson23,",""
"恐","KHỦNG","おそ.れる, おそ.る, おそ.ろしい, こわ.い, こわ.がる","キョウ","","1091200","恐らく:có lẽ,có thể,e rằng <br>恐ろしい:rùng rợn <br>恐喝:sự dọa nạt,sự uy hiếp,sự tống tiền,đe doạ,uy hiếp,tống tiền <br>恐慌:khủng hoảng,sự kinh hoàng,sự thất kinh,sự khiếp đảm,sự rụng rời, <br>恐縮:không dám!,xin lỗi không dám! Xin hãy bỏ qua","N2","9",",jlptkanji2,lesson23,",""
"境","CẢNH","さかい","キョウ, ケイ","","1406200","越境:việt kiều <br>佳境:cao trào (của vở kịch, truyện) <br>環境:môi trường <br>逆境:nghịch cảnh,cảnh túng quẫn","N2","10",",jlptkanji2,lesson23,",""
"叫","KHIẾU","さけ.ぶ","キョウ","","0645200","叫び:sự kêu lên,sự hét lên <br>叫び声:tiếng la <br>叫ぶ:kêu gào <br>絶叫:tiếng thét,tiếng kêu hét,tiếng hò hét","N2","1",",jlptkanji2,lesson24,",""
"協","HIỆP","","キョウ","","0830200","協:hiệp (hội) <br>協会:hiệp hoà <br>協議:thương <br>協賛:sự hiệp lực,sự giúp nhau,sự hợp lực,hiệp lực,hợp lực,giúp nhau","N2","2",",jlptkanji2,lesson24,",""
"共","CỘNG","とも, とも.に, -ども","キョウ","","0627200","共に:cùng nhau <br>共稼ぎ:việc cùng kiếm sống","N2","3",",jlptkanji2,lesson24,",""
"競","CẠNH","きそ.う, せ.る","キョウ, ケイ","","2004200","競う:tranh giành nhau,ganh đua <br>競る:ganh đua,cạnh tranh,trả giá,bỏ giá,bán đấu giá,bán hàng dạo <br>競泳:cuộc thi bơi,thi bơi <br>競技:tranh đua","N2","4",",jlptkanji2,lesson24,",""
"供","CUNG","そな.える, とも, -ども","キョウ, ク, クウ, グ","","0809200","供:sự cùng nhau <br>供える:phúng viếng,cúng","N2","5",",jlptkanji2,lesson24,",""
"漁","NGƯ","あさ.る","ギョ, リョウ","","1453200","漁獲:sự đánh bắt cá,đánh cá,đánh bắt cá <br>漁業:ngư nghiệp,đánh cá <br>漁港:cảng cá <br>漁師:ngư ông <br>漁場:bãi cá,ngư trường,khu vực đánh cá,bãi đánh cá","N2","6",",jlptkanji2,lesson24,",""
"許","HỨA","ゆる.す, もと","キョ","","11207200","許可:cho phép <br>許諾:sự đồng ý,sự ưng thuận,sự tán thành,đồng ý,tán thành,ưng thuận,chấp nhận,cho phép <br>許容:sự khoan dung,sự độ lượng,khoan dung,độ lượng","N2","7",",jlptkanji2,lesson24,",""
"巨","CỰ","","キョ","","kyo200","巨漢:sự phi thường <br>巨匠:giáo sư <br>巨人:người khổng lồ,người phi thường,đại gia,người cao lớn <br>巨星:nhân vật vĩ đại","N2","8",",jlptkanji2,lesson24,",""
"居","CƯ","い.る, -い, お.る","キョ, コ","","0871200","隠居:về hưu <br>居間:phòng khách,phòng đợi <br>居候:kẻ ăn bám,người ăn theo,kẻ ăn nhờ ở đậu <br>居合わせる:tình cờ gặp","N2","9",",jlptkanji2,lesson24,",""
"旧","CỰU","ふる.い, もと","キュウ","","0572200","旧式:kiểu xưa <br>旧姓:tên thời thiếu nữ,tên cũ,tên thời con gái","N2","10",",jlptkanji2,lesson24,",""
"給","CẤP","たま.う, たも.う, -たま.え","キュウ","","12180200","恩給:lương hưu,trợ cấp <br>給:lương,tiền công <br>給食:sự cung cấp thức ăn <br>給水:sự cung cấp nước,việc cung cấp nước","N2","1",",jlptkanji2,lesson25,",""
"級","CẤP","","キュウ","","09174200","一級:bậc nhất <br>下級:hạ cấp,cấp dưới,cấp thấp hơn,quèn <br>階級:vai <br>階級闘争:đấu tranh giai cấp <br>学級:lớp học,cấp học","N2","2",",jlptkanji2,lesson25,",""
"球","CẦU","たま","キュウ","","11151200","眼球:nhãn cầu <br>気球:khí cầu,khinh khí cầu <br>球:quả cầu,cầu,hình tròn","N2","3",",jlptkanji2,lesson25,",""
"泣","KHẤP","な.く","キュウ","","08170200","泣きじゃくる:nức nở","N2","4",",jlptkanji2,lesson25,",""
"求","CẦU","もと.める","キュウ, グ","","07133200","求職:sự tìm công ăn việc làm,việc tìm việc làm,tìm việc làm,kiếm việc làm <br>求心力:lực hướng tâm","N2","5",",jlptkanji2,lesson25,",""
"救","CỨU","すく.う","キュウ","","11112200","救い:sự giúp đỡ,sự cứu giúp,sự cứu tế <br>救う:cứu giúp,cứu tế,cứu trợ <br>救援:sự cứu viện,sự cứu tế,sự cứu trợ,cứu viện,cứu tế,cứu trợ <br>救急:sự sơ cứu,sự cấp cứu,sơ cứu,cấp cứu <br>救急車:xe cấp cứu,xe cứu thương","N2","6",",jlptkanji2,lesson25,",""
"吸","HẤP","す.う","キュウ","","0644200","吸取る:thấm <br>吸引:sự hấp dẫn,sự lôi cuốn","N2","7",",jlptkanji2,lesson25,",""
"久","CỬU","ひさ.しい","キュウ, ク","","0309200","""久しい:đã lâu,đã bao lâu nay
<br>久しぶり:đã bao lâu nay <br>恒久:sự vĩnh cửu,cái không thay đổi,sự vĩnh viễn <br>持久:sự lâu dài,sự vĩnh cửu,lâu dài,vĩnh cửu <br>耐久:sự kéo dài""","N2","8",",jlptkanji2,lesson25,",""
"逆","NGHỊCH","さか, さか.さ, さか.らう","ギャク, ゲキ","","0968200","逆:nghịch <br>逆さ:ngược,sự ngược lại,sự đảo lộn <br>逆らう:ngược,ngược lại,đảo lộn,chống đối lại <br>逆境:nghịch cảnh,cảnh túng quẫn","N2","9",",jlptkanji2,lesson25,",""
"客","KHÁCH","","キャク, カク","","0942200","観客:quan khách,người xem,khách tham quan,khán giả <br>客:người khách,khách","N2","10",",jlptkanji2,lesson25,",""
"詰","CẬT","つ.める, つ.め, -づ.め, つ.まる, つ.む","キツ, キチ","","13132200","詰まる:đầy,đầy chặt,tắc,bít,bị ngưng trệ <br>詰む:mịn,mau,không thông,bí","N2","1",",jlptkanji2,lesson26,",""
